ticker,company_name,sector_group,industry_group,index_memberships,rating_seed,rating_bucket,rating_source,cik,sec_available,reference_period_end,revenue,net_income,assets,liabilities,equity,cash,cfo,capex,interest_expense,cogs,ppe_net,depreciation,sga,current_assets,current_liabilities,accounts_receivable,inventory,accounts_payable,long_term_debt,short_term_debt,total_debt,fcf,leverage_proxy,debt_to_assets,cash_to_assets,net_margin,fcf_to_assets,accrual_proxy,current_ratio,last_close,ret_1m,ret_3m,vol_3m,drawdown_6m,market_data_available,news_mentions_30d,risk_news_mentions_30d,news_data_available,leverage_proxy_is_assumption,debt_to_assets_is_assumption,cash_to_assets_is_assumption,net_margin_is_assumption,fcf_to_assets_is_assumption,accrual_proxy_is_assumption,current_ratio_is_assumption,ret_1m_is_assumption,ret_3m_is_assumption,vol_3m_is_assumption,drawdown_6m_is_assumption,last_close_is_assumption,news_mentions_30d_is_assumption,risk_news_mentions_30d_is_assumption,revenue_is_stale,net_income_is_stale,assets_is_stale,liabilities_is_stale,equity_is_stale,cash_is_stale,cfo_is_stale,capex_is_stale,interest_expense_is_stale,cogs_is_stale,ppe_net_is_stale,depreciation_is_stale,sga_is_stale,current_assets_is_stale,current_liabilities_is_stale,accounts_receivable_is_stale,inventory_is_stale,accounts_payable_is_stale,long_term_debt_is_stale,short_term_debt_is_stale,assumption_metric_count,stale_fact_count,data_quality_score,data_quality_note
VEEV,Veeva Systems,Healthcare,Health Care Technology,S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0001393052,True,2026-01-31,3195311000.0,908906000.0,8979343000.0,1764591000.0,7214752000.0,1421233000.0,1415225000.0,3113000.0,,782019000.0,70261000.0,6000000.0,300739000.0,7997630000.0,1637056000.0,1259737000.0,,37644000.0,,,,,0.19651671620072872,0.3,0.15827806110090684,0.28444993304251137,0.05,-0.056387087563087857,4.885373499745885,166.33999633789062,0.09846136421621843,-0.09896540930641484,0.4222856978703508,-0.4438649517100913,True,,,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2,2,84.3,Usable for demo; some stale/missing fields
VICI,Vici Properties,Real Estate,Hotel & Resort REITs,S&P 500,NR (to derive from financials),A,default - no public rating available; derive from leverage/margin post-SEC pull,0001705696,True,2025-12-31,4006116000.0,2775493000.0,46724168000.0,18501581000.0,27797640000.0,563479000.0,2509991000.0,2724000.0,818056000.0,26730000.0,68045000.0,3637000.0,65082000.0,,,,,,16773241000.0,,16773241000.0,,0.39597454148354233,0.35898426270533057,0.012059690394059023,0.6928139374895784,0.02,0.005682326970487736,0.9,28.84000015258789,0.025969389056772263,0.00858114682414457,0.18757628590657913,-0.034605886168729394,True,,,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,2,2,84.3,Usable for demo; some stale/missing fields
VLO,Valero Energy,Energy,Oil & Gas Refining & Marketing,S&P 500,NR (to derive from financials),A-,default - no public rating available; derive from leverage/margin post-SEC pull,0001035002,True,2025-12-31,,2348000000.0,57988000000.0,,23725000000.0,4688000000.0,5826000000.0,2057000000.0,556000000.0,117255000000.0,27617000000.0,63000000.0,1042000000.0,23210000000.0,14109000000.0,9207000000.0,7591000000.0,10139000000.0,8261000000.0,,8261000000.0,3769000000.0,0.48,0.14246050907084223,0.08084431261640339,0.12,0.06499620611160929,-0.05997792646754501,1.6450492593380113,241.05999755859375,0.00937940777857027,0.19704037994671775,0.4068866363152128,-0.05213907433055609,True,,,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,87.3,Strong public-data coverage
VLTO,Veralto,Industrials,Environmental & Facilities Services,S&P 500,NR (to derive from financials),BBB-,default - no public rating available; derive from leverage/margin post-SEC pull,0001967680,True,2025-12-31,5503000000.0,940000000.0,7693000000.0,,3105000000.0,2031000000.0,1077000000.0,63000000.0,30000000.0,2204000000.0,294000000.0,78000000.0,1756000000.0,3432000000.0,2056000000.0,897000000.0,307000000.0,,2673000000.0,700000000.0,3373000000.0,1014000000.0,0.66,0.43845053945144935,0.26400623943845053,0.1708159185898601,0.13180813726764593,-0.017808397244248018,1.6692607003891051,86.83999633789062,-0.029720711308484637,-0.0616954453003169,0.2354500867048523,-0.16233997144581325,True,,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1,92.1,Strong public-data coverage
VMC,Vulcan Materials Company,Materials,Construction Materials,S&P 500,NR (to derive from financials),BBB+,default - no public rating available; derive from leverage/margin post-SEC pull,0001396009,True,2025-12-31,7941100000.0,1076700000.0,16700400000.0,8151500000.0,8525100000.0,183300000.0,1813000000.0,677700000.0,196100000.0,5766500000.0,8148600000.0,748500000.0,564100000.0,2567900000.0,956100000.0,887700000.0,680500000.0,175729000.0,4362100000.0,0.0,4362100000.0,1135300000.0,0.4881020813872722,0.26119733659074035,0.010975785011137457,0.13558575008500082,0.06798040765490647,-0.04408876434097387,2.6858069239619287,283.7200012207031,-0.0397996796005573,-0.13156079115656294,0.32323608418802213,-0.1395782525888486,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,2,97.0,Strong public-data coverage
VRSK,Verisk Analytics,Industrials,,Nasdaq 100; S&P 500,NR (to derive from financials),B-,default - no public rating available; derive from leverage/margin post-SEC pull,0001442145,True,2025-12-31,3072700000.0,908300000.0,6195500000.0,5885700000.0,309000000.0,2178200000.0,1436000000.0,244100000.0,115500000.0,925500000.0,582800000.0,259200000.0,458200000.0,2765400000.0,2300300000.0,422200000.0,,319100000.0,4773500000.0,499400000.0,4773500000.0,1191900000.0,0.9499959648131708,0.7704785731579372,0.3515777580501977,0.29560321541315454,0.19238156726656444,-0.0851747235897022,1.2021910185627962,171.8699951171875,0.04620158506384864,-0.03308069427239868,0.3893888843256614,-0.23375718960293057,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,2,97.0,Strong public-data coverage
VRSN,Verisign,Technology,Internet Services & Infrastructure,S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0001014473,True,2025-12-31,1656600000.0,825700000.0,1325900000.0,3480100000.0,-2154200000.0,307900000.0,1091100000.0,22800000.0,77000000.0,196300000.0,213700000.0,31200000.0,235700000.0,652500000.0,1333100000.0,7700000.0,,298000000.0,0.0,,,1068300000.0,2.624707745682178,0.18,0.2322196244060638,0.49843052034287094,0.8057168715589411,-0.2001659250320537,0.48946065561473256,288.2099914550781,0.10943872819067457,0.31569624287997855,0.2937454089958158,0.0,True,,,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,92.1,Strong public-data coverage
VRT,Vertiv,Industrials,Electrical Components & Equipment,S&P 500,NR (to derive from financials),BBB+,default - no public rating available; derive from leverage/margin post-SEC pull,0001674101,True,2025-12-31,10229900000.0,1332800000.0,12212400000.0,8271100000.0,3941300000.0,1728400000.0,2113800000.0,220000000.0,86100000.0,6514700000.0,921800000.0,308600000.0,1617800000.0,6819500000.0,4407000000.0,3109000000.0,1456500000.0,1756400000.0,2913000000.0,20900000.0,2933900000.0,1893800000.0,0.677270642953064,0.2402394287773083,0.1415282827290295,0.13028475351665217,0.15507189414038192,-0.06395139366545478,1.5474245518493306,339.9700012207031,0.1520111758187348,0.6834203719467036,0.7331971828595321,-0.05279731276630717,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,100.0,Strong public-data coverage
VRTX,Vertex Pharmaceuticals,Industrials,,Nasdaq 100; S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0000875320,True,2025-12-31,12001300000.0,3953200000.0,25643000000.0,6977200000.0,18665800000.0,5084800000.0,3631400000.0,437600000.0,58151000.0,1651300000.0,1520300000.0,209800000.0,1753100000.0,11201000000.0,3861200000.0,2052800000.0,1686800000.0,461700000.0,105000000.0,,,3193800000.0,0.2720898490816207,0.28,0.19829193152127286,0.32939764858806964,0.1245486097570487,0.012549233709004407,2.9009116336890086,429.82000732421875,-0.014784380892289617,-0.08717902652249576,0.31946749561109117,-0.13893063332730726,True,,,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1,2,90.6,Strong public-data coverage
VST,Vistra Corp.,Utilities,Electric Utilities,S&P 500,NR (to derive from financials),B+,default - no public rating available; derive from leverage/margin post-SEC pull,0001692819,True,2025-12-31,17738000000.0,944000000.0,41550000000.0,36440000000.0,5097000000.0,785000000.0,4070000000.0,2752000000.0,740000000.0,,19846000000.0,1986000000.0,1714000000.0,9179000000.0,11814000000.0,2323000000.0,970000000.0,1644000000.0,17043000000.0,1800000000.0,18843000000.0,1318000000.0,0.8770156438026474,0.4535018050541516,0.018892900120336942,0.05321907768632315,0.031720818291215404,-0.07523465703971119,0.7769595395293719,147.72000122070312,-0.04530469010791993,-0.033003125941115985,0.4729907949800748,-0.22446200283763762,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,1,98.5,Strong public-data coverage
VTR,Ventas,Real Estate,Health Care REITs,S&P 500,NR (to derive from financials),BB-,default - no public rating available; derive from leverage/margin post-SEC pull,0000740260,True,2025-12-31,5833980000.0,261518000.0,27591945000.0,14630983000.0,12527253000.0,741067000.0,1646726000.0,2928069000.0,612246000.0,,,1379140000.0,177400000.0,,,99872000.0,,,13011016000.0,,13011016000.0,-1281343000.0,0.530262835766018,0.4715512443939708,0.026858092098980338,0.04482668778432562,-0.04643902414273441,-0.05020334738997197,0.9,87.26000213623047,0.027071599300171778,0.06126282313054876,0.19589102966484576,-0.008634339193601903,True,,,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,93.6,Strong public-data coverage
VTRS,Viatris,Healthcare,Pharmaceuticals,S&P 500,NR (to derive from financials),BB-,default - no public rating available; derive from leverage/margin post-SEC pull,0001792044,True,2025-12-31,14299900000.0,-3514900000.0,37193100000.0,22481800000.0,14711300000.0,1322400000.0,2315900000.0,378800000.0,471300000.0,9286400000.0,2614000000.0,2798300000.0,3794100000.0,9789200000.0,7094300000.0,3031300000.0,3999200000.0,,12480600000.0,1933300000.0,14413900000.0,1937100000.0,0.6044615802393455,0.38754231295589775,0.03555498197246264,-0.2457989216707809,0.05208224106084193,-0.1567710139783992,1.3798683450093738,17.170000076293945,0.2746844644332942,0.11290179311816417,0.38044397762314586,-0.012650909780103192,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,100.0,Strong public-data coverage
VZ,Verizon,Communication Services,,Dow; S&P 500,BBB+ / A- bucket,A-,demo_bucket_to_refresh,0000732712,True,2025-12-31,138191000000.0,17174000000.0,404258000000.0,,105741000000.0,19048000000.0,37137000000.0,16658000000.0,5524000000.0,22147000000.0,109467000000.0,18349000000.0,33818000000.0,56922000000.0,62370000000.0,27097000000.0,2441000000.0,12154000000.0,93144000000.0,441000000.0,441000000.0,,0.62,0.0010908875025355095,0.04711842437255416,0.12427726841834852,0.05,-0.04938183041522988,0.9126503126503126,47.220001220703125,0.025629893173564566,0.01935830801429428,0.20662567873686036,-0.06714233833283956,True,,,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,2,4,81.3,Usable for demo; some stale/missing fields
WAB,Wabtec,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,NR (to derive from financials),BBB,default - no public rating available; derive from leverage/margin post-SEC pull,0000943452,True,2025-12-31,11167000000.0,1170000000.0,22069000000.0,10879000000.0,11142000000.0,789000000.0,1759000000.0,260000000.0,14921000.0,7361000000.0,1616000000.0,501000000.0,1490000000.0,5694000000.0,5150000000.0,1410000000.0,2745000000.0,1402000000.0,5541000000.0,1250000000.0,6791000000.0,1499000000.0,0.49295391725950427,0.3077167066926458,0.035751506638270876,0.10477299185098952,0.06792333136979474,-0.026689020798405003,1.105631067961165,265.7099914550781,-0.005874017253027497,0.08699868407114342,0.28819310139471843,-0.019303207127781663,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,1,98.5,Strong public-data coverage
WAT,Waters Corporation,Healthcare,Life Sciences Tools & Services,S&P 500,NR (to derive from financials),A-,default - no public rating available; derive from leverage/margin post-SEC pull,0001000697,True,2025-12-31,3165286000.0,642629000.0,5076550000.0,2515308000.0,2561242000.0,587831000.0,652555000.0,112745000.0,69548000.0,1288822000.0,642046000.0,88144000.0,830374000.0,2147645000.0,1239499000.0,828844000.0,572371000.0,103778000.0,1410000000.0,,1410000000.0,539810000.0,0.49547586451428627,0.2777476829736731,0.11579340300006895,0.20302399214478564,0.106334026061006,-0.0019552648944657297,1.7326718295053083,355.1300048828125,0.10978126525878906,0.08225144459535527,0.5167647482631944,-0.13916226904779816,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,100.0,Strong public-data coverage
WBD,Warner Bros. Discovery,Industrials,,Nasdaq 100; S&P 500,NR (to derive from financials),BB+,default - no public rating available; derive from leverage/margin post-SEC pull,0001437107,True,2025-12-31,37296000000.0,727000000.0,100085000000.0,62919000000.0,35919000000.0,4566000000.0,4319000000.0,1231000000.0,2221000000.0,3935000000.0,6685000000.0,5684000000.0,9418000000.0,13206000000.0,12500000000.0,5294000000.0,149000000.0,1093000000.0,32567000000.0,139000000.0,32706000000.0,3088000000.0,0.6286556427037019,0.32678223510016485,0.045621221961332864,0.01949270699270699,0.030853774291851925,-0.03588949393015937,1.05648,27.110000610351562,-0.012026236052600336,-0.003675063487163399,0.1319250466844403,-0.0957304528254399,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,0,3,95.5,Strong public-data coverage
WDAY,"Workday, Inc.",Industrials,,Nasdaq 100; S&P 500,NR (to derive from financials),A-,default - no public rating available; derive from leverage/margin post-SEC pull,0001327811,True,2026-01-31,9552000000.0,693000000.0,18074000000.0,10269000000.0,7805000000.0,1501000000.0,2939000000.0,162000000.0,114000000.0,116535000.0,1093000000.0,237000000.0,912000000.0,8429000000.0,6378000000.0,2332000000.0,,142000000.0,2987000000.0,0.0,2987000000.0,2777000000.0,0.5681642137877614,0.16526502157795728,0.08304747150603076,0.07255025125628141,0.15364612150049795,-0.12426690273320792,1.321574161179053,127.83000183105469,0.13626668294270838,-0.17294252167289093,0.531765161031031,-0.45299327957726454,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,0,3,95.5,Strong public-data coverage
WDC,Western Digital,Industrials,,Nasdaq 100; S&P 500,NR (to derive from financials),BB,default - no public rating available; derive from leverage/margin post-SEC pull,0000106040,True,2025-06-27,9520000000.0,1889000000.0,14002000000.0,8462000000.0,5311000000.0,2114000000.0,1691000000.0,412000000.0,312000000.0,5828000000.0,2343000000.0,451000000.0,568000000.0,5856000000.0,5418000000.0,1486000000.0,1291000000.0,1266000000.0,4711000000.0,2226000000.0,6937000000.0,1279000000.0,0.604342236823311,0.49542922439651477,0.15097843165262106,0.19842436974789915,0.09134409370089987,0.014140837023282388,1.080841638981174,480.0,0.3976647649791878,0.6791836988302455,0.6813691210941154,-0.006519701824024615,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,1,98.5,Strong public-data coverage
